Date,SHORT_TERM,LONG_TERM,AAA,AA,A,BBB,LOW_GRADE
1963-07-31,0.0002499999999999996,0.0006833333333333332,0.00078,0.0008766666666666668,0.000973333333333333,0.0010699999999999998,0.0011666666666666665
1963-08-31,0.0001749999999999998,0.0005833333333333327,0.0006733333333333325,0.0007633333333333329,0.0008533333333333327,0.0009433333333333325,0.001033333333333333
1963-09-30,0.00015833333333333324,0.0005750000000000003,0.0006633333333333317,0.0007516666666666638,0.0008399999999999953,0.0009283333333333267,0.0010166666666666588
1963-10-31,0.00015833333333333324,0.0005833333333333333,0.0006683333333333333,0.0007533333333333333,0.0008383333333333333,0.0009233333333333333,0.0010083333333333333
1963-11-30,0.0001833333333333334,0.0004666666666666667,0.0005516666666666668,0.0006366666666666668,0.0007216666666666668,0.0008066666666666668,0.0008916666666666668
1963-12-31,0.00024166666666666664,0.0005166666666666665,0.0005999999999999981,0.0006833333333333297,0.0007666666666666615,0.0008499999999999931,0.0009333333333333248
1964-01-31,0.00022500000000000008,0.000525,0.0005983333333333332,0.0006716666666666664,0.0007449999999999997,0.0008183333333333336,0.0008916666666666668
1964-02-29,0.0002083333333333335,0.0005416666666666665,0.0006200000000000002,0.0006983333333333332,0.0007766666666666668,0.0008549999999999999,0.0009333333333333334
1964-03-31,0.0003083333333333335,0.0005750000000000003,0.0006500000000000001,0.0007250000000000005,0.0008000000000000004,0.0008750000000000002,0.00095
1964-04-30,0.0003666666666666668,0.0006249999999999994,0.0006999999999999975,0.0007749999999999962,0.0008499999999999943,0.000924999999999993,0.0009999999999999911
1964-05-31,0.0002999999999999999,0.0005916666666666674,0.0006649999999999989,0.000738333333333331,0.0008116666666666625,0.000884999999999994,0.0009583333333333255
1964-06-30,0.0002916666666666669,0.0005583333333333337,0.0006316666666666653,0.0007049999999999973,0.0007783333333333288,0.0008516666666666603,0.0009249999999999918
1964-07-31,0.0002166666666666671,0.000608333333333334,0.0006799999999999989,0.0007516666666666638,0.0008233333333333292,0.0008949999999999942,0.0009666666666666591
1964-08-31,0.00019999999999999996,0.0005916666666666662,0.0006599999999999979,0.0007283333333333296,0.0007966666666666613,0.000864999999999993,0.0009333333333333248
1964-09-30,0.00025833333333333323,0.0005416666666666665,0.0006083333333333334,0.0006749999999999997,0.0007416666666666665,0.0008083333333333333,0.0008749999999999996
1964-10-31,0.00024166666666666664,0.0004916666666666668,0.0005566666666666671,0.0006216666666666667,0.000686666666666667,0.0007516666666666667,0.0008166666666666669
1964-11-30,0.00022500000000000008,0.0004666666666666667,0.0005299999999999987,0.0005933333333333299,0.0006566666666666618,0.0007199999999999932,0.0007833333333333251
1964-12-31,0.00014999999999999966,0.0003083333333333335,0.0003699999999999982,0.00043166666666666353,0.0004933333333333283,0.0005549999999999935,0.0006166666666666583
1965-01-31,0.00010833333333333296,0.0003166666666666671,0.00037833333333333355,0.00044000000000000056,0.0005016666666666671,0.0005633333333333335,0.0006250000000000006
1965-02-28,8.333333333333341e-05,0.00024166666666666607,0.00030333333333333254,0.0003649999999999996,0.00042666666666666607,0.0004883333333333325,0.0005499999999999996
1965-03-31,0.00010833333333333296,0.00022500000000000008,0.00028499999999999993,0.0003449999999999998,0.00040500000000000025,0.00046500000000000014,0.000525
1965-04-30,9.16666666666664e-05,0.0002333333333333331,0.0002949999999999995,0.0003566666666666666,0.00041833333333333306,0.0004799999999999995,0.0005416666666666665
1965-05-31,0.00011666666666666654,0.00028333333333333335,0.0003449999999999981,0.0004066666666666634,0.00046833333333332815,0.0005299999999999935,0.0005916666666666582
1965-06-30,0.0001583333333333338,0.00033333333333333365,0.00039833333333333214,0.0004633333333333301,0.0005283333333333286,0.0005933333333333271,0.000658333333333325
1965-07-31,0.00011666666666666711,0.0003166666666666665,0.0003833333333333316,0.0004499999999999967,0.0005166666666666613,0.0005833333333333263,0.0006499999999999914
1965-08-31,0.00019166666666666694,0.00035833333333333317,0.0004233333333333317,0.0004883333333333297,0.0005533333333333281,0.0006183333333333266,0.0006833333333333245
1965-09-30,0.00023333333333333366,0.00035833333333333317,0.00042333333333333345,0.0004883333333333331,0.0005533333333333333,0.000618333333333333,0.0006833333333333332
1965-10-31,0.0002249999999999995,0.0003166666666666665,0.00037833333333333295,0.00044,0.0005016666666666664,0.0005633333333333329,0.000625
1965-11-30,0.00023333333333333366,0.00032500000000000064,0.0003833333333333339,0.0004416666666666672,0.0005000000000000004,0.0005583333333333337,0.0006166666666666676
1965-12-31,0.00028333333333333335,0.00022500000000000067,0.0002816666666666673,0.000338333333333334,0.00039500000000000066,0.00045166666666666733,0.000508333333333334
1966-01-31,0.00024166666666666664,8.333333333333398e-05,0.00013666666666666572,0.00018999999999999746,0.0002433333333333292,0.00029666666666666036,0.0003499999999999921
1966-02-28,0.00024166666666666664,0.00030833333333333234,0.000364999999999999,0.0004216666666666657,0.00047833333333333235,0.000534999999999999,0.0005916666666666657
1966-03-31,0.0003166666666666665,0.00010000000000000055,0.0001666666666666674,0.00023333333333333366,0.0003000000000000005,0.0003666666666666673,0.0004333333333333342
1966-04-30,0.00023333333333333366,0.00014166666666666668,0.00021666666666666652,0.0002916666666666669,0.0003666666666666668,0.0004416666666666666,0.0005166666666666665
1966-05-31,0.00024166666666666664,0.0001333333333333337,0.00021666666666666536,0.00029999999999999705,0.0003833333333333287,0.0004666666666666604,0.000549999999999992
1966-06-30,0.0003916666666666663,0.0003916666666666663,0.0004766666666666663,0.0005616666666666664,0.0006466666666666664,0.0007316666666666664,0.0008166666666666664
1966-07-31,0.00030833333333333293,0.00020833333333333294,0.0002949999999999978,0.0003816666666666627,0.00046833333333332815,0.000554999999999993,0.0006416666666666579
1966-08-31,0.0004833333333333333,0.00033333333333333365,0.00042000000000000023,0.0005066666666666669,0.0005933333333333334,0.00068,0.0007666666666666672
1966-09-30,0.00037500000000000033,-0.0002916666666666669,-0.00019166666666666868,-9.166666666667045e-05,8.333333333327789e-06,0.0001083333333333266,0.00020833333333332484
1966-10-31,0.00019166666666666694,-0.0003166666666666671,-0.00020166666666666887,-8.666666666667065e-05,2.833333333332813e-05,0.00014333333333332635,0.00025833333333332456
1966-11-30,0.0001833333333333328,-0.00016666666666666682,-3.666666666666691e-05,9.3333333333333e-05,0.0002233333333333329,0.0003533333333333334,0.0004833333333333333
1966-12-31,0.00020000000000000052,-0.0002666666666666668,-0.000135000000000002,-3.333333333336667e-06,0.0001283333333333281,0.00025999999999999347,0.0003916666666666582
1967-01-31,2.5000000000000137e-05,-0.00016666666666666682,-3.833333333333524e-05,8.999999999999633e-05,0.0002183333333333279,0.00034666666666666006,0.00047499999999999165
1967-02-28,0.00012500000000000068,0.0001333333333333337,0.00026499999999999847,0.0003966666666666638,0.0005283333333333286,0.0006599999999999939,0.0007916666666666587
1967-03-31,7.499999999999983e-05,0.00019999999999999996,0.0003199999999999985,0.00043999999999999655,0.0005599999999999951,0.0006799999999999931,0.0007999999999999917
1967-04-30,0.00022500000000000067,0.0007833333333333338,0.0009033333333333324,0.0010233333333333303,0.0011433333333333289,0.001263333333333327,0.0013833333333333256
1967-05-31,0.00045833333333333316,0.0010083333333333327,0.0011283333333333312,0.0012483333333333294,0.001368333333333328,0.0014883333333333259,0.0016083333333333245
1967-06-30,0.0007833333333333338,0.0013999999999999996,0.0015183333333333327,0.0016366666666666665,0.0017549999999999996,0.0018733333333333334,0.0019916666666666663
1967-07-31,0.0006666666666666666,0.0007916666666666668,0.0009050000000000001,0.0010183333333333335,0.0011316666666666669,0.0012450000000000002,0.0013583333333333336
1967-08-31,0.000716666666666667,0.0008333333333333335,0.0009516666666666649,0.001069999999999997,0.0011883333333333284,0.0013066666666666602,0.0014249999999999916
1967-09-30,0.0006833333333333339,0.0007416666666666665,0.0008666666666666666,0.0009916666666666667,0.0011166666666666662,0.0012416666666666663,0.0013666666666666664
1967-10-31,0.0006750000000000003,0.0009000000000000003,0.001016666666666665,0.0011333333333333306,0.0012499999999999953,0.0013666666666666601,0.0014833333333333254
1967-11-30,0.0007333333333333336,0.0008416666666666665,0.0009499999999999983,0.0010583333333333295,0.0011666666666666613,0.0012749999999999932,0.001383333333333325
1967-12-31,0.000616666666666667,0.000608333333333334,0.0007316666666666657,0.0008549999999999976,0.0009783333333333287,0.0011016666666666605,0.0012249999999999924
1968-01-31,0.00035833333333333263,0.0004499999999999996,0.0005616666666666664,0.0006733333333333331,0.0007849999999999998,0.000896666666666666,0.0010083333333333327
1968-02-29,0.00035833333333333317,0.00048333333333333274,0.0005999999999999993,0.0007166666666666658,0.000833333333333333,0.0009499999999999995,0.0010666666666666665
1968-03-31,0.0003416666666666672,0.0004916666666666668,0.0006149999999999987,0.0007383333333333304,0.0008616666666666616,0.000984999999999994,0.0011083333333333247
1968-04-30,0.0002749999999999998,0.0002999999999999999,0.0004266666666666649,0.0005533333333333298,0.0006799999999999948,0.0008066666666666604,0.0009333333333333254
1968-05-31,0.0003999999999999993,0.00016666666666666682,0.00029333333333333354,0.00042000000000000023,0.000546666666666667,0.0006733333333333331,0.0008000000000000004
1968-06-30,0.0003833333333333339,9.999999999999998e-05,0.00023166666666666474,0.0003633333333333301,0.0004949999999999949,0.0006266666666666596,0.000758333333333325
1968-07-31,0.00028333333333333395,6.666666666666685e-05,0.00018999999999999863,0.0003133333333333304,0.0004366666666666616,0.0005599999999999933,0.0006833333333333252
1968-08-31,0.00028333333333333276,0.0002749999999999998,0.00040833333333333287,0.0005416666666666665,0.0006749999999999997,0.0008083333333333333,0.0009416666666666665
1968-09-30,0.00021666666666666652,0.0002500000000000002,0.0003866666666666671,0.0005233333333333334,0.0006600000000000003,0.0007966666666666672,0.0009333333333333334
1968-10-31,0.0001833333333333334,0.0002166666666666671,0.0003416666666666672,0.0004666666666666673,0.0005916666666666669,0.000716666666666667,0.0008416666666666671
1968-11-30,0.0002500000000000002,0.00027500000000000034,0.0004116666666666655,0.0005483333333333307,0.0006849999999999952,0.0008216666666666598,0.0009583333333333255
1968-12-31,0.00019166666666666694,0.00016666666666666682,0.0002966666666666673,0.0004266666666666666,0.0005566666666666671,0.0006866666666666665,0.0008166666666666669
1969-01-31,0.00016666666666666682,4.166666666666728e-05,0.0001633333333333336,0.00028500000000000053,0.0004066666666666674,0.0005283333333333343,0.0006500000000000001
1969-02-28,0.00024166666666666664,0.00011666666666666654,0.00022333333333333116,0.00032999999999999696,0.0004366666666666616,0.0005433333333333262,0.0006499999999999921
1969-03-31,0.0002666666666666668,0.00023333333333333366,0.0003433333333333338,0.00045333333333333396,0.0005633333333333341,0.0006733333333333343,0.0007833333333333333
1969-04-30,0.0001250000000000001,7.499999999999983e-05,0.00018333333333333165,0.00029166666666666344,0.00039999999999999525,0.0005083333333333271,0.0006166666666666577
1969-05-31,0.0003166666666666659,0.00043333333333333245,0.000554999999999997,0.0006766666666666628,0.0007983333333333274,0.000919999999999992,0.0010416666666666578
1969-06-30,0.0005000000000000004,0.00024166666666666664,0.00036166666666666525,0.00048166666666666383,0.0006016666666666613,0.0007216666666666598,0.0008416666666666584
1969-07-31,0.0004999999999999993,-0.00028333333333333335,-0.00015666666666666837,-3.0000000000003402e-05,9.666666666666157e-05,0.00022333333333332656,0.00034999999999999154
1969-08-31,0.0004666666666666662,-0.0001250000000000001,2.333333333333354e-05,0.00017166666666666602,0.0003199999999999997,0.00046833333333333335,0.000616666666666667
1969-09-30,0.0006083333333333334,0.0003499999999999996,0.0005016666666666664,0.0006533333333333333,0.0008050000000000002,0.0009566666666666659,0.0011083333333333327
1969-10-31,0.0005333333333333324,-5.0000000000000273e-05,9.833333333333337e-05,0.00024666666666666587,0.0003949999999999995,0.0005433333333333332,0.0006916666666666668
1969-11-30,0.000541666666666666,4.1666666666666706e-05,0.00019166666666666637,0.0003416666666666672,0.0004916666666666668,0.0006416666666666666,0.0007916666666666662
1969-12-31,0.00029166666666666577,4.999999999999912e-05,0.00020499999999999916,0.0003599999999999992,0.0005149999999999993,0.0006699999999999993,0.0008249999999999993
1970-01-31,0.00019166666666666637,-0.00010000000000000055,5.833333333333154e-05,0.00021666666666666246,0.00037499999999999453,0.0005333333333333266,0.0006916666666666576
1970-02-28,0.00038333333333333275,-0.00019166666666666637,-5.000000000000143e-05,9.166666666666351e-05,0.00023333333333332845,0.0003749999999999934,0.0005166666666666583
1970-03-31,0.00028333333333333335,0.00037500000000000033,0.0005066666666666669,0.0006383333333333333,0.0007699999999999999,0.0009016666666666675,0.001033333333333334
1970-04-30,0.00045833333333333376,0.0010916666666666679,0.0012366666666666682,0.0013816666666666675,0.0015266666666666681,0.0016716666666666674,0.0018166666666666678
1970-05-31,0.0007583333333333331,0.0009249999999999999,0.0010700000000000004,0.0012149999999999997,0.00136,0.0015049999999999994,0.0016499999999999998
1970-06-30,0.000725,0.000833333333333333,0.000961666666666665,0.0010899999999999961,0.0012183333333333282,0.0013466666666666592,0.0014749999999999913
1970-07-31,0.000541666666666666,0.0007750000000000002,0.0009350000000000006,0.0010949999999999998,0.0012550000000000003,0.0014149999999999996,0.001575
1970-08-31,0.00047499999999999973,0.0009000000000000003,0.0011183333333333323,0.001336666666666663,0.001554999999999995,0.001773333333333327,0.001991666666666659
1970-09-30,0.0005083333333333329,0.0009750000000000002,0.0011916666666666673,0.0014083333333333333,0.0016250000000000004,0.0018416666666666674,0.0020583333333333335
1970-10-31,0.00043333333333333304,0.0011833333333333338,0.0013999999999999985,0.0016166666666666632,0.0018333333333333292,0.002049999999999994,0.0022666666666666586
1970-11-30,0.00019166666666666637,0.0010083333333333333,0.0012299999999999995,0.001451666666666667,0.0016733333333333333,0.0018949999999999998,0.002116666666666666
1970-12-31,0.00010833333333333355,0.0013583333333333336,0.0016049999999999981,0.001851666666666663,0.002098333333333329,0.0023449999999999934,0.0025916666666666584
1971-01-31,0.00010833333333333355,0.0013749999999999995,0.0016049999999999994,0.0018349999999999992,0.002064999999999999,0.002295,0.002524999999999999
1971-02-28,0.00015833333333333324,0.0020333333333333327,0.0022516666666666657,0.0024699999999999987,0.002688333333333333,0.0029066666666666663,0.0031249999999999993
1971-03-31,0.0002583333333333338,0.001791666666666667,0.0020000000000000005,0.0022083333333333343,0.0024166666666666664,0.002625,0.0028333333333333335
1971-04-30,0.0003666666666666668,0.0018500000000000003,0.0020499999999999984,0.0022499999999999972,0.002449999999999995,0.002649999999999994,0.0028499999999999914
1971-05-31,0.0007500000000000001,0.0018666666666666664,0.002048333333333331,0.0022299999999999963,0.002411666666666661,0.0025933333333333264,0.002774999999999991
1971-06-30,0.0007416666666666665,0.0016250000000000004,0.0018099999999999991,0.0019949999999999968,0.0021799999999999957,0.0023649999999999934,0.002549999999999992
1971-07-31,0.000533333333333333,0.001208333333333332,0.0013949999999999993,0.0015816666666666652,0.0017683333333333325,0.0019549999999999984,0.0021416666666666654
1971-08-31,0.0007166666666666658,0.0011166666666666668,0.0013116666666666665,0.0015066666666666672,0.0017016666666666666,0.0018966666666666663,0.002091666666666667
1971-09-30,0.0005999999999999998,0.0010916666666666661,0.0012833333333333314,0.0014749999999999965,0.0016666666666666607,0.0018583333333333258,0.002049999999999991
1971-10-31,0.00037500000000000033,0.001175,0.0013566666666666668,0.0015383333333333336,0.0017200000000000004,0.0019016666666666672,0.002083333333333333
1971-11-30,0.00037500000000000033,0.0014250000000000003,0.0016116666666666668,0.001798333333333334,0.0019850000000000002,0.0021716666666666672,0.0023583333333333334
1971-12-31,0.0004916666666666668,0.0015666666666666665,0.0017549999999999996,0.0019433333333333327,0.002131666666666666,0.0023200000000000004,0.0025083333333333333
1972-01-31,0.0007500000000000007,0.002258333333333333,0.0024316666666666653,0.002604999999999996,0.0027783333333333284,0.00295166666666666,0.003124999999999991
1972-02-29,0.0008916666666666662,0.0023666666666666667,0.002526666666666665,0.0026866666666666636,0.002846666666666662,0.0030066666666666597,0.003166666666666658
1972-03-31,0.0007833333333333333,0.001991666666666667,0.0021583333333333315,0.002324999999999997,0.0024916666666666616,0.0026583333333333272,0.002824999999999992
1972-04-30,0.0010416666666666664,0.0020249999999999995,0.002181666666666667,0.002338333333333333,0.0024950000000000003,0.0026516666666666663,0.0028083333333333333
1972-05-31,0.0007916666666666662,0.0019666666666666665,0.0021216666666666662,0.0022766666666666664,0.0024316666666666666,0.0025866666666666664,0.0027416666666666666
1972-06-30,0.0008499999999999995,0.0018666666666666669,0.0020283333333333316,0.002189999999999997,0.002351666666666662,0.0025133333333333275,0.0026749999999999916
1972-07-31,0.0008166666666666664,0.0017833333333333336,0.0019533333333333334,0.0021233333333333334,0.0022933333333333334,0.0024633333333333334,0.0026333333333333334
1972-08-31,0.0008000000000000009,0.002,0.0021666666666666644,0.00233333333333333,0.002499999999999995,0.0026666666666666605,0.002833333333333325
1972-09-30,0.0007166666666666663,0.0015666666666666665,0.001711666666666667,0.0018566666666666662,0.002001666666666667,0.002146666666666666,0.0022916666666666662
1972-10-31,0.0006499999999999995,0.0013916666666666667,0.0015333333333333327,0.001675,0.0018166666666666672,0.001958333333333333,0.0020999999999999994
1972-11-30,0.00040833333333333287,0.0012500000000000005,0.001395000000000001,0.0015400000000000004,0.0016850000000000007,0.00183,0.0019750000000000006
1972-12-31,0.00037499999999999974,0.0011166666666666668,0.0012583333333333318,0.0013999999999999967,0.0015416666666666617,0.0016833333333333266,0.0018249999999999916
1973-01-31,0.0003999999999999993,0.0009416666666666665,0.0010666666666666643,0.0011916666666666631,0.001316666666666661,0.00144166666666666,0.0015666666666666578
1973-02-28,0.0004916666666666675,0.0008666666666666672,0.000991666666666665,0.001116666666666664,0.0012416666666666618,0.0013666666666666608,0.0014916666666666585
1973-03-31,0.000633333333333333,0.0005333333333333336,0.0006566666666666653,0.0007799999999999972,0.0009033333333333289,0.0010266666666666608,0.0011499999999999924
1973-04-30,0.0004916666666666658,0.0003666666666666668,0.0005049999999999997,0.0006433333333333338,0.0007816666666666666,0.0009200000000000007,0.0010583333333333337
1973-05-31,0.0004416666666666666,0.00047499999999999973,0.0006033333333333319,0.0007316666666666629,0.000859999999999995,0.000988333333333326,0.0011166666666666582
1973-06-30,9.99999999999994e-05,-0.0002083333333333335,-8.166666666666739e-05,4.49999999999999e-05,0.00017166666666666602,0.00029833333333333334,0.00042499999999999943
1973-07-31,0.0003166666666666665,-0.0004833333333333345,-0.00035166666666666793,-0.00022000000000000144,-8.833333333333494e-05,4.3333333333332724e-05,0.00017499999999999924
1973-08-31,0.0001250000000000001,-0.0011833333333333338,-0.0010416666666666688,-0.0009000000000000038,-0.0007583333333333388,-0.0006166666666666739,-0.000475000000000009
1973-09-30,1.66666666666683e-05,-0.0011583333333333317,-0.000991666666666665,-0.0008249999999999982,-0.0006583333333333314,-0.0004916666666666646,-0.0003249999999999989
1973-10-31,0.00015000000000000083,-0.0004250000000000006,-0.0002900000000000009,-0.0001550000000000012,-2.000000000000034e-05,0.00011499999999999937,0.0002499999999999991
1973-11-30,-0.00021666666666666592,-0.0009499999999999995,-0.0008250000000000016,-0.0007000000000000027,-0.0005750000000000049,-0.00045000000000000595,-0.00032500000000000817
1973-12-31,-0.00014999999999999966,-0.00045833333333333257,-0.0003249999999999989,-0.00019166666666666637,-5.833333333333269e-05,7.5000000000001e-05,0.00020833333333333467
1974-01-31,-0.00029166666666666577,-0.0006416666666666654,-0.0005333333333333324,-0.0004249999999999983,-0.00031666666666666535,-0.00020833333333333237,-9.999999999999824e-05
1974-02-28,-0.00019999999999999996,-9.166666666666698e-05,2.1666666666665207e-05,0.00013499999999999623,0.00024833333333332844,0.00036166666666665945,0.00047499999999999165
1974-03-31,-0.00016666666666666682,-0.00045833333333333376,-0.0003566666666666683,-0.0002550000000000041,-0.00015333333333333865,-5.166666666667324e-05,4.9999999999991024e-05
1974-04-30,0.00024166666666666664,-0.0005583333333333331,-0.0004550000000000017,-0.00035166666666667026,-0.00024833333333333765,-0.00014500000000000624,-4.16666666666748e-05
1974-05-31,0.00045833333333333257,-0.0005916666666666674,-0.0004783333333333341,-0.00036500000000000074,-0.0002516666666666674,-0.00013833333333333406,-2.5000000000000716e-05
1974-06-30,0.0006416666666666666,-0.0002166666666666671,-8.333333333333572e-05,4.999999999999565e-05,0.00018333333333332819,0.00031666666666665955,0.00044999999999999093
1974-07-31,0.0010416666666666675,0.00028333333333333335,0.0004099999999999995,0.0005366666666666667,0.0006633333333333329,0.0007900000000000002,0.0009166666666666663
1974-08-31,0.0003333333333333313,-0.0007083333333333351,-0.0005800000000000029,-0.000451666666666672,-0.0003233333333333398,-0.00019500000000000883,-6.666666666667667e-05
1974-09-30,0.0006749999999999985,-0.00010000000000000055,5.666666666666667e-05,0.00021333333333333274,0.00036999999999999994,0.0005266666666666661,0.0006833333333333332
1974-10-31,0.0004916666666666668,0.0002749999999999998,0.0004766666666666669,0.0006783333333333329,0.00088,0.0010816666666666659,0.0012833333333333332
1974-11-30,0.00015833333333333324,0.0001416666666666661,0.00042666666666666433,0.0007116666666666625,0.0009966666666666607,0.001281666666666659,0.0015666666666666572
1974-12-31,0.00013333333333333253,0.0002083333333333335,0.0004983333333333333,0.000788333333333333,0.001078333333333334,0.0013683333333333336,0.0016583333333333335
1975-01-31,0.00047499999999999973,0.0010583333333333337,0.0013883333333333317,0.0017183333333333297,0.002048333333333329,0.0023783333333333274,0.002708333333333325
1975-02-28,0.00040000000000000045,0.0016333333333333332,0.0019716666666666663,0.00231,0.002648333333333333,0.002986666666666667,0.003325
1975-03-31,0.0005166666666666665,0.0021,0.0024016666666666665,0.002703333333333333,0.0030049999999999994,0.0033066666666666674,0.0036083333333333336
1975-04-30,0.0010750000000000002,0.0022500000000000003,0.002521666666666667,0.0027933333333333334,0.003065,0.0033366666666666666,0.003608333333333333
1975-05-31,0.000966666666666666,0.002341666666666665,0.002639999999999997,0.002938333333333328,0.0032366666666666603,0.0035349999999999913,0.0038333333333333236
1975-06-30,0.0007916666666666668,0.002183333333333334,0.002491666666666666,0.0027999999999999974,0.0031083333333333293,0.003416666666666661,0.0037249999999999926
1975-07-31,0.0008166666666666664,0.001724999999999999,0.0020099999999999996,0.002294999999999999,0.0025799999999999994,0.002864999999999999,0.0031499999999999996
1975-08-31,0.00105,0.0014833333333333341,0.0017566666666666657,0.002029999999999997,0.0023033333333333295,0.002576666666666661,0.0028499999999999927
1975-09-30,0.0011083333333333338,0.0017166666666666673,0.0019933333333333344,0.00227,0.002546666666666667,0.002823333333333334,0.0031000000000000008
1975-10-31,0.0008250000000000005,0.0016250000000000004,0.001918333333333332,0.002211666666666664,0.0025049999999999955,0.0027983333333333276,0.003091666666666658
1975-11-30,0.0008416666666666665,0.0022166666666666667,0.0025133333333333327,0.00281,0.003106666666666666,0.0034033333333333333,0.0036999999999999997
1975-12-31,0.0009666666666666666,0.0019333333333333331,0.0022283333333333335,0.0025233333333333336,0.0028183333333333337,0.003113333333333334,0.0034083333333333327
1976-01-31,0.0007833333333333333,0.0024416666666666666,0.0027433333333333333,0.0030449999999999995,0.003346666666666666,0.0036483333333333337,0.00395
1976-02-29,0.0008583333333333337,0.002408333333333333,0.0026899999999999992,0.0029716666666666663,0.0032533333333333325,0.003535,0.003816666666666666
1976-03-31,0.0010083333333333333,0.0022166666666666667,0.0024833333333333326,0.0027500000000000003,0.003016666666666666,0.003283333333333334,0.0035499999999999998
1976-04-30,0.0008833333333333332,0.002341666666666667,0.0025983333333333323,0.0028549999999999964,0.003111666666666662,0.0033683333333333274,0.0036249999999999915
1976-05-31,0.0009999999999999998,0.0023,0.0025133333333333314,0.0027266666666666633,0.0029399999999999947,0.003153333333333326,0.003366666666666658
1976-06-30,0.0009249999999999993,0.002041666666666667,0.0022533333333333333,0.002465,0.002676666666666667,0.0028883333333333335,0.0031000000000000003
1976-07-31,0.0008083333333333328,0.0021916666666666664,0.002401666666666666,0.0026116666666666667,0.0028216666666666663,0.003031666666666667,0.0032416666666666666
1976-08-31,0.000716666666666667,0.0021000000000000007,0.0022983333333333332,0.0024966666666666674,0.002695000000000001,0.002893333333333334,0.0030916666666666666
1976-09-30,0.0006333333333333335,0.0020583333333333335,0.002228333333333332,0.00239833333333333,0.0025683333333333287,0.0027383333333333266,0.0029083333333333253
1976-10-31,0.0004833333333333333,0.0020833333333333333,0.002245,0.0024066666666666663,0.002568333333333334,0.0027300000000000002,0.002891666666666667
1976-11-30,0.00045000000000000015,0.001883333333333333,0.0020466666666666667,0.00221,0.0023733333333333328,0.0025366666666666662,0.0026999999999999997
1976-12-31,0.00045000000000000015,0.0020499999999999997,0.0022399999999999976,0.002429999999999996,0.002619999999999995,0.002809999999999993,0.002999999999999991
1977-01-31,0.0005583333333333337,0.002316666666666668,0.002503333333333335,0.002690000000000001,0.002876666666666668,0.003063333333333334,0.003250000000000001
1977-02-28,0.0006666666666666666,0.0023166666666666665,0.002496666666666666,0.002676666666666667,0.0028566666666666666,0.0030366666666666662,0.0032166666666666667
1977-03-31,0.0007500000000000001,0.00235,0.0025199999999999992,0.0026899999999999966,0.002859999999999996,0.003029999999999993,0.0031999999999999923
1977-04-30,0.0007500000000000001,0.0024249999999999996,0.002596666666666667,0.0027683333333333327,0.00294,0.003111666666666666,0.003283333333333333
1977-05-31,0.0007333333333333336,0.002016666666666667,0.0021766666666666653,0.0023366666666666635,0.0024966666666666627,0.002656666666666661,0.0028166666666666587
1977-06-30,0.0006500000000000001,0.0018166666666666678,0.001976666666666666,0.002136666666666664,0.0022966666666666634,0.0024566666666666613,0.0026166666666666595
1977-07-31,0.000625,0.0018583333333333334,0.0020133333333333323,0.00216833333333333,0.0023233333333333287,0.0024783333333333268,0.0026333333333333256
